Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID198998,198998,8,103.575,3,2.746,0,113,113,0.052,1,-10921639,7106.557,6848,3641,11150,689336,1526.292,0.198,0.029,0.266
ID195587,195587,8,88.657,2.954,2.778,0,114,114,0.052,1,-10921639,6850.082,6793,4324,9408,664458,1103.121,0.198,0.042,0.497
ID197268,197268,8,88.185,2.966,2.753,0,115,115,0.052,1,-10921639,6786.052,6795,3548,9898,658247,1323.161,0.177,0.023,0.228
ID210513,210513,8,88.411,2.915,2.875,0,122,122,0.052,1,-10921639,19228.742,18932,13135,24798,1865188,2321.756,0.029,0.005,0.08
ID205620,205620,8,84.185,2.947,2.916,0,123,123,0.052,1,-10921639,22862.392,22777,15912,32001,2217652,3127.94,0.188,0.004,0.065
ID225166,225166,8,82.064,3.192,2.975,0,132,132,0.052,1,-10921639,12696.701,12315,8469,18524,1231580,1828.257,0.198,0.005,0.075
ID226809,226809,8,169.748,3.099,2.941,0,133,133,0.052,1,-10921639,11446.732,11304,7197,17305,1110333,1961.029,0.092,0.039,0.443
ID228482,228482,8,186.388,3.11,2.883,0,134,134,0.052,1,-10921639,10393.619,10142,6157,15579,1008181,1932.005,0.183,0.058,0.592
ID230145,230145,8,124.204,3.125,2.916,0,135,135,0.052,1,-10921639,8643.392,8500,4985,13626,838409,1674.418,0.163,0.021,0.214
ID231823,231823,8,127.747,3.114,2.899,0,136,136,0.052,1,-10921639,7753.866,7787,4099,11051,752125,1384.199,0.198,0.05,0.537
ID236909,236909,8,159.765,3.099,2.876,0,137,137,0.052,1,-10921639,7655.876,7594,4750,12128,742620,1536.918,0.16,0.053,0.502
ID233507,233507,8,118.613,3.118,2.876,0,138,138,0.052,1,-10921639,7028,6779,3368,10714,681716,1506.692,0.085,0.048,0.424
ID235197,235197,8,97.754,3.09,2.856,0,139,139,0.052,1,-10921639,6830.01,6801,3524,11204,662511,1314.19,0.136,0.033,0.335
ID238588,238588,8,74.561,3.087,2.867,0,140,140,0.052,1,-10921639,6722.454,6747,4142,9822,652078,1233.311,0.184,0.021,0.225
ID240258,240258,8,85.594,3.074,2.881,0,141,141,0.052,1,-10921639,7623.278,7606,4172,11612,739458,1543.951,0.198,0.023,0.22
ID241886,241886,8,104.975,3.059,2.865,0,142,142,0.052,1,-10921639,9122.814,8922,5988,14178,884913,1579.072,0.03,0.015,0.168
ID248338,248338,8,179.521,3.029,2.842,0,143,143,0.052,1,-10921639,11687.804,11464,8005,18612,1133717,2031.119,0.198,0.038,0.417
ID245130,245130,8,214.261,3.049,2.858,0,144,144,0.052,1,-10921639,14626.928,14491,10553,19870,1418812,2221.998,0.083,0.035,0.446
ID243500,243500,8,122.759,3.025,2.843,0,145,145,0.052,1,-10921639,16699.423,16776,11744,24268,1619844,2386.607,0.145,0.008,0.111
ID246725,246725,8,245.056,3.053,2.841,0,146,146,0.052,1,-10921639,20934.742,20553,14970,28205,2030670,2844.585,0.187,0.024,0.34
ID249946,249946,8,242.833,3.084,2.794,0,149,149,0.052,1,-10921639,29097.763,28882,21024,36530,2822483,3425.692,0.198,0.015,0.258
ID254837,254837,8,310.186,3.088,2.787,0,150,150,0.052,1,-10921639,29591.557,29907,20958,36356,2870381,3133.473,0.176,0.022,0.412
ID258032,258032,8,321.922,3.09,2.783,0,151,151,0.052,1,-10921639,29086.165,28812,21679,37835,2821358,3227.735,0.178,0.025,0.431
ID261313,261313,8,493.365,3.094,2.79,0,152,152,0.052,1,-10921639,27726.845,27717,21456,36916,2689504,3084.818,0.053,0.043,0.741
ID256428,256428,8,341.044,3.105,2.789,0,153,153,0.052,1,-10921639,24788.124,24537,17400,32816,2404448,3042.151,0.136,0.027,0.433
ID259661,259661,8,456.973,3.099,2.794,0,154,154,0.052,1,-10921639,22103.33,21801,15923,30113,2144023,2930.354,0.135,0.047,0.672
ID262928,262928,8,400.139,3.098,2.79,0,155,155,0.052,1,-10921639,18255.278,17938,11535,26424,1770762,3122.279,0.198,0.045,0.503
ID264564,264564,8,331.741,3.098,2.794,0,156,156,0.052,1,-10921639,15364.144,14946,10473,29850,1490322,2791.385,0.19,0.05,0.522
ID267901,267901,8,261.123,3.098,2.794,0,157,157,0.052,1,-10921639,12658.742,12490,7858,20666,1227898,2228.349,0.166,0.044,0.477
ID269556,269556,8,178.845,3.1,2.795,0,158,158,0.052,1,-10921639,10578.732,10254,6445,17360,1026137,1950.38,0.165,0.03,0.315
ID266239,266239,8,184.368,3.107,2.792,0,159,159,0.052,1,-10921639,9283.412,9216,5584,14745,900491,1804.5,0.167,0.042,0.412
ID271264,271264,8,137.1,3.116,2.789,0,160,160,0.052,1,-10921639,8466.619,8400,5492,12527,821262,1499.684,0.178,0.052,0.559
ID272945,272945,8,122.403,3.123,2.775,0,161,161,0.052,1,-10921639,7855.392,7812,5066,11960,761973,1396.797,0.095,0.049,0.53
ID274632,274632,8,91.433,3.104,2.822,0,162,162,0.052,1,-10921639,7249.34,7198,4289,10377,703186,1231.865,0.166,0.029,0.327
ID7582,7582,9,441.688,3.7,2.61,0,0,0,0.052,1,-10921639,33244.835,33727,21552,45461,3224749,4722.904,0.055,0.019,0.268
ID9259,9259,9,562.804,3.696,2.574,0,1,1,0.052,1,-10921639,34654.103,34450,19807,52399,3361448,5455.295,0.052,0.036,0.44
ID2502,2502,9,612.484,3.692,2.561,0,2,2,0.052,1,-10921639,36894.103,36694,24457,51983,3578728,5371.109,0.095,0.054,0.701
ID10942,10942,9,769.757,3.687,2.55,0,3,3,0.052,1,-10921639,38074.856,38359,26875,47375,3693261,4923.107,0.093,0.071,1.022
ID4157,4157,9,693.518,3.695,2.511,0,4,4,0.052,1,-10921639,34037.67,34512,23122,42954,3301654,4774.442,0.175,0.062,0.838
ID5857,5857,9,727.075,3.684,2.51,0,5,5,0.052,1,-10921639,33679.33,33352,23430,46662,3266895,4284.006,0.158,0.075,1.093
ID14343,14343,9,812.259,3.684,2.508,0,6,6,0.052,1,-10921639,30956.505,30999,22020,41297,3002781,4048.773,0.092,0.084,1.191
ID12619,12619,9,734.263,3.69,2.504,0,7,7,0.052,1,-10921639,27254.876,26825,16688,37981,2643723,3899.369,0.156,0.078,1.008
ID16037,16037,9,510.895,3.696,2.505,0,8,8,0.052,1,-10921639,22750.144,23325,12582,30466,2206764,3210.859,0.156,0.069,0.919
ID17760,17760,9,478.826,3.701,2.51,0,9,9,0.052,1,-10921639,19128.598,19483,12804,27439,1855474,2945.899,0.094,0.076,0.919
ID22989,22989,9,390.239,3.702,2.51,0,10,10,0.052,1,-10921639,16262.505,16020,10962,23003,1577463,2627.476,0.13,0.07,0.808
ID21236,21236,9,301.57,3.703,2.512,0,11,11,0.052,1,-10921639,13659.433,13608,8326,17917,1324965,2062.404,0.086,0.065,0.809
ID24695,24695,9,206.213,3.695,2.51,0,12,12,0.052,1,-10921639,11644.804,11731,7081,16567,1129546,2155.281,0.175,0.035,0.362
ID19533,19533,9,167.4,3.701,2.507,0,13,13,0.052,1,-10921639,10522.237,10529,6804,15402,1020657,1769.588,0.175,0.037,0.421
ID29930,29930,9,149.353,3.687,2.499,0,14,14,0.052,1,-10921639,9975.443,9858,5931,15558,967618,1796.251,0.021,0.022,0.235
ID28174,28174,9,69.814,3.689,2.502,0,15,15,0.052,1,-10921639,9758.402,9615,6226,14710,946565,1721.905,0.189,0.009,0.1
ID26440,26440,9,89.44,3.69,2.483,0,16,16,0.052,1,-10921639,10087.495,9884,6613,14818,978487,1803.642,0.062,6.50E-04,0.007
ID40286,40286,9,92.034,3.66,2.465,0,23,23,0.052,1,-10921639,28752.361,29126,18936,37300,2788979,3831.672,0.188,-0.009,-0.134
ID43721,43721,9,213.438,3.665,2.437,0,24,24,0.052,1,-10921639,30477.835,30920,20696,38808,2956350,4001.742,0.169,0.01,0.143
ID48812,48812,9,304.766,3.623,2.541,0,27,27,0.052,1,-10921639,37935.34,37649,28942,44940,3679728,3804.626,0.168,0.012,0.235
ID47113,47113,9,248.644,3.617,2.511,0,28,28,0.052,1,-10921639,36819.165,36208,29929,47511,3571459,3548.139,0.167,0.015,0.311
ID52188,52188,9,239.463,3.618,2.518,0,29,29,0.052,1,-10921639,34048.103,33450,26047,42277,3302666,3929.816,0.187,0.003,0.049
ID53882,53882,9,301.622,3.619,2.52,0,30,30,0.052,1,-10921639,31528.361,31476,22566,41203,3058251,3300.959,0.186,0.012,0.228
ID79774,79774,9,88.891,3.534,2.583,0,42,42,0.052,1,-10921639,11385,11417,7769,16000,1104345,1680.836,0.18,0.007,0.101
ID72875,72875,9,93.52,3.545,2.578,0,43,43,0.052,1,-10921639,14012.474,13974,9980,20554,1359210,2152.888,0.021,0.007,0.096
ID76308,76308,9,159.779,3.54,2.562,0,44,44,0.052,1,-10921639,18035.01,17912,12013,25135,1749396,2435.294,0.154,0.015,0.225
ID78039,78039,9,227.156,3.537,2.551,0,45,45,0.052,1,-10921639,23397.959,23411,15080,33491,2269602,3086.456,0.082,0.012,0.178
ID81475,81475,9,214.181,3.539,2.542,0,46,46,0.052,1,-10921639,28104.052,27960,18402,36914,2726093,3321.974,0.198,0.013,0.224
ID84831,84831,9,296.721,3.527,2.53,0,47,47,0.052,1,-10921639,34550.031,34109,25964,43580,3351353,4032.802,0.198,0.019,0.314
ID110292,110292,9,157.877,3.563,2.581,0,59,59,0.052,1,-10921639,13463.021,13572,9392,18372,1305913,1911.634,0.093,0.028,0.381
ID108567,108567,9,152.091,3.559,2.579,0,60,60,0.052,1,-10921639,11261.031,11460,7474,17678,1092320,1957.781,0.175,0.008,0.088
ID106839,106839,9,283.584,3.561,2.568,0,61,61,0.052,1,-10921639,11232.814,11008,6923,17382,1089583,2073.388,0.053,0.063,0.646
ID103383,103383,9,327.588,3.563,2.562,0,62,62,0.052,1,-10921639,10240.113,10206,6275,15708,993291,2217.288,0.198,0.077,0.658
ID100834,100834,9,223.844,3.56,2.56,0,63,63,0.052,1,-10921639,9005.474,8840,5032,14439,873531,1805.104,0.198,0.049,0.465
ID111991,111991,9,236.758,3.558,2.555,0,64,64,0.052,1,-10921639,8617.01,8546,4436,14140,835850,1729.159,0.176,0.058,0.547
ID113725,113725,9,159.086,3.566,2.542,0,65,65,0.052,1,-10921639,8389.052,8338,5137,12524,813738,1534.321,0.092,0.042,0.442
ID117094,117094,9,123.911,3.569,2.538,0,66,66,0.052,1,-10921639,8617.546,8493,5309,15166,835902,1833.777,0.186,0.022,0.206
ID118802,118802,9,128.036,3.564,2.456,0,67,67,0.052,1,-10921639,10608.485,10510,6024,15360,1029023,1867.048,0.167,0.025,0.282
ID123794,123794,9,271.494,3.554,2.433,0,68,68,0.052,1,-10921639,14361.918,14352,9273,19086,1393106,2264.68,0.053,0.043,0.518
ID122189,122189,9,303.384,3.551,2.437,0,69,69,0.052,1,-10921639,18592.309,18652,12342,26834,1803454,2929.199,0.198,0.032,0.398
ID120509,120509,9,378.861,3.539,2.419,0,70,70,0.052,1,-10921639,24682.33,24520,17336,33581,2394186,3129.055,0.094,0.038,0.584
ID115393,115393,9,498.081,3.538,2.403,0,71,71,0.052,1,-10921639,31011.175,31095,22313,39466,3008084,3765.055,0.092,0.047,0.733
ID125622,125622,9,380.222,3.541,2.481,0,72,72,0.052,1,-10921639,23011.68,22539,14976,32329,2232133,3583.049,0.198,0.025,0.316
ID132708,132708,9,392.325,3.536,2.435,0,73,73,0.052,1,-10921639,44997.784,45147,35505,52537,4364785,3384.797,0.187,0.023,0.603
ID138610,138610,9,268.175,3.49,2.458,0,79,79,0.052,1,-10921639,36762.979,36668,27325,45503,3566009,3359.115,0.091,0.021,0.457
ID140272,140272,9,118.829,3.473,2.464,0,80,80,0.052,1,-10921639,29375.866,29186,22834,36619,2849459,2694.474,0.184,0.002,0.035
ID135325,135325,9,66.316,3.5,2.452,0,81,81,0.052,1,-10921639,23656.072,23358,17837,30337,2294639,2532.188,0.127,0.005,0.097
ID152097,152097,9,86.754,3.481,2.467,0,89,89,0.052,1,-10921639,7274.134,7088,4494,12440,705591,1538.048,0.19,0.022,0.202
ID153844,153844,9,66.312,3.53,2.531,0,90,90,0.052,1,-10921639,7152.691,6925,4738,12724,693811,1280.548,0.198,0.016,0.174
ID159280,159280,9,113.773,3.556,2.531,0,92,92,0.052,1,-10921639,9818.588,9497,6834,14276,952403,1602.705,0.091,0.021,0.247
ID160187,160187,9,275.898,3.545,2.522,0,93,93,0.052,1,-10921639,13816.278,13148,8965,21231,1340179,2372.103,0.051,0.047,0.526
ID164027,164027,9,401.542,3.538,2.52,0,94,94,0.052,1,-10921639,19093.629,19330,13596,26887,1852082,2881.122,0.183,0.054,0.674
ID162350,162350,9,456.825,3.552,2.525,0,95,95,0.052,1,-10921639,24000.155,23935,16480,31454,2328015,3138.495,0.075,0.048,0.704
ID167323,167323,9,577.05,3.545,2.526,0,96,96,0.052,1,-10921639,30173.124,29911,20816,38574,2926793,3755.044,0.177,0.054,0.819
ID165677,165677,9,597.588,3.548,2.512,0,97,97,0.052,1,-10921639,34490.794,34907,25181,46708,3345607,4162.908,0.073,0.041,0.66
ID168934,168934,9,617.049,3.549,2.513,0,98,98,0.052,1,-10921639,38054.99,38022,25578,48729,3691334,4394.485,0.094,0.042,0.697
ID170571,170571,9,453.79,3.533,2.52,0,99,99,0.052,1,-10921639,40607.206,40487,29852,50335,3938899,4098.295,0.09,0.038,0.717
ID172181,172181,9,690.303,3.544,2.524,0,100,100,0.052,1,-10921639,41565.753,41761,33197,58280,4031878,3838.132,0.097,0.049,1.011
ID173824,173824,9,758.557,3.545,2.518,0,101,101,0.052,1,-10921639,40749.701,40208,28946,53453,3952721,4446.683,0.155,0.045,0.791
ID175470,175470,9,482.44,3.544,2.523,0,102,102,0.052,1,-10921639,38290.763,38236,30381,46096,3714204,3380.647,0.094,0.038,0.825
ID177106,177106,9,504.228,3.542,2.512,0,103,103,0.052,1,-10921639,35333.969,34934,25145,45153,3427395,3942.948,0.087,0.042,0.715
ID178731,178731,9,405.516,3.546,2.525,0,104,104,0.052,1,-10921639,30019.443,29389,22794,38133,2911886,3376.568,0.186,0.03,0.517
ID182049,182049,9,383.625,3.553,2.515,0,105,105,0.052,1,-10921639,25766.278,25682,20109,32612,2499329,2848.89,0.138,0.046,0.798
ID183695,183695,9,253.214,3.539,2.512,0,106,106,0.052,1,-10921639,20159.258,20342,14632,27884,1955448,2541.315,0.198,0.029,0.45
ID180414,180414,9,132.189,3.554,2.551,0,107,107,0.052,1,-10921639,15511.113,15245,9781,20869,1504578,2218.741,0.064,0.015,0.208
ID187079,187079,9,116.794,3.594,2.607,0,108,108,0.052,1,-10921639,12796.278,12373,9142,19422,1241239,2128.169,0.117,0.032,0.368
ID185376,185376,9,112.396,3.591,2.557,0,109,109,0.052,1,-10921639,11313.546,11244,6116,16519,1097414,2040.541,0.186,0.029,0.308
ID190456,190456,9,100.351,3.654,2.581,0,110,110,0.052,1,-10921639,9779.454,9392,6944,14332,948607,1588.869,0.186,0.019,0.23
ID188750,188750,9,242.978,3.64,2.568,0,111,111,0.052,1,-10921639,9752.897,9674,5536,16798,946031,1897.458,0.093,0.066,0.637
ID192138,192138,9,294.172,3.646,2.56,0,112,112,0.052,1,-10921639,9245.763,9120,5454,14116,896839,1806.897,0.133,0.084,0.797
ID198940,198940,9,242.967,3.643,2.553,0,113,113,0.052,1,-10921639,8762.052,8712,5252,14064,849919,1791.82,0.178,0.081,0.735
ID195518,195518,9,221.561,3.638,2.549,0,114,114,0.052,1,-10921639,7869.505,7620,4960,11957,763342,1586.993,0.174,0.063,0.584
ID197214,197214,9,133.81,3.641,2.549,0,115,115,0.052,1,-10921639,7621.423,7496,4871,13009,739278,1505.614,0.154,0.051,0.495
ID193816,193816,9,171.733,3.636,2.527,0,116,116,0.052,1,-10921639,8360.351,8304,5738,13869,810954,1475.805,0.184,0.048,0.522
ID200601,200601,9,84.263,3.622,2.565,0,117,117,0.052,1,-10921639,9916.794,9784,6069,14212,961929,1570.616,0.189,0.023,0.287
ID202257,202257,9,82.083,3.619,2.584,0,118,118,0.052,1,-10921639,12603.505,12491,8256,21063,1222540,2120.765,0.187,1.90E-04,0.002
ID207148,207148,9,393.15,3.597,2.58,0,120,120,0.052,1,-10921639,23301.454,23211,16360,31744,2260241,2932.233,0.198,0.044,0.676
ID208788,208788,9,362.499,3.593,2.575,0,121,121,0.052,1,-10921639,27760.639,27925,19541,39773,2692782,3570.777,0.094,0.038,0.563
ID210434,210434,9,538.863,3.542,2.566,0,122,122,0.052,1,-10921639,33779.856,33596,25239,42431,3276646,3255.25,0.198,0.051,1.015
ID205540,205540,9,455.458,3.516,2.613,0,123,123,0.052,1,-10921639,34281.32,34619,25373,44031,3325288,4047.37,0.156,0.026,0.431
ID212048,212048,9,458.452,3.51,2.622,0,124,124,0.052,1,-10921639,35434.794,35694,26974,48837,3437175,4001.613,0.198,0.021,0.37
ID213638,213638,9,520.263,3.509,2.626,0,125,125,0.052,1,-10921639,36637.567,36601,28836,48545,3553844,4166.731,0.198,0.025,0.434
ID215245,215245,9,532.815,3.505,2.623,0,126,126,0.052,1,-10921639,35698.619,35741,27422,46643,3462766,3812.107,0.051,0.027,0.499
ID221807,221807,9,560.913,3.504,2.623,0,127,127,0.052,1,-10921639,33615.041,33332,25505,45273,3260659,4340.632,0.021,0.028,0.418
ID223424,223424,9,495.235,3.499,2.622,0,128,128,0.052,1,-10921639,30210.113,30725,21554,40354,2930381,4042.837,0.053,0.027,0.389
ID216874,216874,9,403.948,3.494,2.624,0,129,129,0.052,1,-10921639,26181.691,26104,16717,33199,2539624,3492.104,0.198,0.033,0.482
ID218524,218524,9,317.503,3.507,2.626,0,130,130,0.052,1,-10921639,21288.814,21381,14866,29948,2065015,2813.369,0.198,0.032,0.471
ID220166,220166,9,264.326,3.5,2.619,0,131,131,0.052,1,-10921639,17050.866,17182,11997,23072,1653934,2499.265,0.198,0.029,0.381
ID225056,225056,9,116.338,3.498,2.612,0,132,132,0.052,1,-10921639,13247.278,12963,8385,19806,1284986,2041.322,0.156,0.013,0.171
ID226709,226709,9,83.27,3.507,2.608,0,133,133,0.052,1,-10921639,11011.196,10957,7835,16209,1068086,1621.986,0.053,0.011,0.145
ID228395,228395,9,71.506,3.475,2.62,0,134,134,0.052,1,-10921639,9347.742,9270,5920,14096,906731,1742.048,0.093,0.023,0.245
ID230052,230052,9,79.982,3.451,2.603,0,135,135,0.052,1,-10921639,8471.814,8275,5800,11992,821766,1328.292,0.198,0.014,0.179
ID246642,246642,9,297.304,3.535,2.561,0,146,146,0.052,1,-10921639,27311.464,27089,18835,38997,2649212,3439.466,0.198,0.017,0.266
ID253164,253164,9,390.583,3.529,2.556,0,147,147,0.052,1,-10921639,30914.825,30626,23824,39457,2998738,3695.835,0.07,0.022,0.367
ID251505,251505,9,304.621,3.509,2.559,0,148,148,0.052,1,-10921639,32412.144,32370,24173,40104,3143978,3443.404,0.052,0.012,0.228
ID249880,249880,9,269.732,3.519,2.554,0,149,149,0.052,1,-10921639,33445.814,33245,26080,43979,3244244,3491.9,0.198,0.011,0.209
ID254774,254774,9,291.086,3.517,2.55,0,150,150,0.052,1,-10921639,32971.454,32852,24217,44474,3198231,3659.925,0.198,0.007,0.13
ID257970,257970,9,342.211,3.522,2.543,0,151,151,0.052,1,-10921639,32505.67,32142,23772,38886,3153050,3156.891,0.052,0.026,0.519
ID261246,261246,9,327.308,3.495,2.547,0,152,152,0.052,1,-10921639,29711,30270,22097,35869,2881967,3266.019,0.198,0.025,0.443
ID256366,256366,9,295.166,3.48,2.542,0,153,153,0.052,1,-10921639,26756.113,26556,18368,35390,2595343,3092.747,0.116,0.038,0.634
ID259588,259588,9,317.658,3.502,2.545,0,154,154,0.052,1,-10921639,22298.247,22201,16484,28245,2162930,2566.724,0.09,0.043,0.714
ID262857,262857,9,309.836,3.501,2.539,0,155,155,0.052,1,-10921639,18218.67,18124,11960,25782,1767211,2672.975,0.089,0.049,0.631
ID264497,264497,9,178.078,3.494,2.548,0,156,156,0.052,1,-10921639,14934.361,14921,10772,21048,1448633,2116.116,0.185,0.035,0.478
ID267832,267832,9,179.363,3.48,2.539,0,157,157,0.052,1,-10921639,12429.33,12696,8232,16328,1205645,1788.995,0.081,0.037,0.49
ID269493,269493,9,124.326,3.494,2.556,0,158,158,0.052,1,-10921639,10246.062,10304,6500,13521,993868,1525.368,0.134,0.031,0.401
ID266164,266164,9,138.919,3.475,2.539,0,159,159,0.052,1,-10921639,9153.928,9132,5652,13500,887931,1493.704,0.184,0.04,0.47
ID271199,271199,9,141.715,3.494,2.55,0,160,160,0.052,1,-10921639,8565.155,8576,5252,12106,830820,1482.722,0.094,0.056,0.615
ID272888,272888,9,69.65,3.488,2.56,0,161,161,0.052,1,-10921639,7379.103,7192,5005,11592,715773,1418.785,0.156,0.021,0.218
ID279576,279576,9,101.429,3.478,2.564,0,163,163,0.052,1,-10921639,7048.969,7008,3468,10896,683750,1367.629,0.179,0.033,0.332
ID277895,277895,9,118.46,3.465,2.554,0,164,164,0.052,1,-10921639,7293.381,7243,4618,11228,707458,1339.003,0.177,0.028,0.3
ID7841,7841,10,627.18,2.079,3.406,0,0,0,0.052,1,-10921639,28210.763,27978,20295,36049,2736444,3671.048,0.18,0.057,0.83
ID9487,9487,10,542.126,2.094,3.38,0,1,1,0.052,1,-10921639,29697.856,30026,20874,40082,2880692,3780.981,0.084,0.045,0.679
ID2731,2731,10,671.198,2.098,3.37,0,2,2,0.052,1,-10921639,31277.021,31706,22276,43507,3033871,4280.571,0.057,0.055,0.759
ID11180,11180,10,537.486,2.102,3.366,0,3,3,0.052,1,-10921639,31338.216,31185,22965,40171,3039807,3797.439,0.074,0.035,0.561
ID4404,4404,10,511.518,2.1,3.36,0,4,4,0.052,1,-10921639,31567.093,31099,23492,43284,3062008,3575.417,0.164,0.041,0.699
ID6087,6087,10,418.479,2.107,3.355,0,5,5,0.052,1,-10921639,29402.206,29254,21800,38264,2852014,3357.747,0.072,0.028,0.471
ID14600,14600,10,236.522,2.1,3.362,0,6,6,0.052,1,-10921639,26509.165,26132,18840,33803,2571389,2960.479,0.198,0.025,0.431
ID12870,12870,10,426.514,2.116,3.355,0,7,7,0.052,1,-10921639,24099.206,23968,13608,34472,2337623,3428,0.091,0.038,0.519
ID16280,16280,10,299.365,2.119,3.35,0,8,8,0.052,1,-10921639,20680.206,20638,14493,28237,2005980,2875.759,0.053,0.033,0.462
ID18021,18021,10,300.443,2.115,3.34,0,9,9,0.052,1,-10921639,18143.629,17968,11936,25629,1759932,2325.203,0.177,0.045,0.668
ID23220,23220,10,313.419,2.116,3.336,0,10,10,0.052,1,-10921639,15352.938,15244,9474,22706,1489235,2609.406,0.198,0.05,0.561
ID21490,21490,10,247.184,2.121,3.333,0,11,11,0.052,1,-10921639,13189.68,13166,8182,18037,1279399,2041.999,0.166,0.047,0.583
ID24945,24945,10,177.138,2.131,3.329,0,12,12,0.052,1,-10921639,11292.536,11005,5628,18296,1095376,2063.409,0.198,0.039,0.413
ID19778,19778,10,72.041,2.083,3.315,0,13,13,0.052,1,-10921639,9902.649,9913,6639,15755,960557,1436.047,0.198,0.017,0.23
ID30194,30194,10,109.061,2.107,3.331,0,14,14,0.052,1,-10921639,9315.227,9389,4797,12486,903577,1541.934,0.198,0.021,0.243
ID28425,28425,10,100.168,2.076,3.282,0,15,15,0.052,1,-10921639,9070.897,9066,5824,13224,879877,1420.602,0.198,0.022,0.279
ID26684,26684,10,99.851,2.088,3.302,0,16,16,0.052,1,-10921639,8933.351,8853,4898,16648,866535,1706.055,0.198,0.012,0.121
ID35399,35399,10,162.629,2.088,3.294,0,17,17,0.052,1,-10921639,9773.639,9506,5754,16260,948043,1763.284,0.198,0.033,0.351
ID33656,33656,10,220.835,2.078,3.288,0,18,18,0.052,1,-10921639,11015.258,10428,7043,16485,1068480,2262.652,0.198,0.046,0.428
ID37112,37112,10,260.967,2.084,3.286,0,19,19,0.052,1,-10921639,12963.423,12800,8665,21885,1257452,2307.735,0.188,0.047,0.508
ID31922,31922,10,440.965,2.092,3.283,0,20,20,0.052,1,-10921639,15985.845,15385,10970,25216,1550627,2820.201,0.198,0.072,0.765
ID42242,42242,10,457.832,2.094,3.262,0,22,22,0.052,1,-10921639,21713.433,21430,15452,29627,2106203,3093.158,0.186,0.052,0.691
ID40527,40527,10,497.756,2.088,3.265,0,23,23,0.052,1,-10921639,24658.68,24296,17651,33015,2391892,3344.455,0.189,0.05,0.702
ID43956,43956,10,480.518,2.094,3.261,0,24,24,0.052,1,-10921639,26878.155,26780,19538,36129,2607181,3481.26,0.154,0.041,0.608
ID50725,50725,10,563.828,2.094,3.263,0,25,25,0.052,1,-10921639,29021.474,28820,21242,39200,2815083,3796.105,0.198,0.043,0.626
ID45643,45643,10,481.251,2.099,3.26,0,26,26,0.052,1,-10921639,30023.691,29678,23246,40705,2912298,3587.837,0.07,0.037,0.59
